[INFO] Precalculated link index map (total 20)
  link_idx=19 maps to (11,17)
  link_idx=18 maps to (17,19)
  link_idx=16 maps to (9,16)
  link_idx=15 maps to (16,19)
  link_idx=13 maps to (7,15)
  link_idx=0 maps to (0,12)
  link_idx=14 maps to (8,16)
  link_idx=1 maps to (1,12)
  link_idx=2 maps to (2,13)
  link_idx=3 maps to (13,18)
  link_idx=11 maps to (19,20)
  link_idx=17 maps to (10,17)
  link_idx=5 maps to (3,13)
  link_idx=7 maps to (14,18)
  link_idx=6 maps to (4,14)
  link_idx=10 maps to (15,19)
  link_idx=4 maps to (12,18)
  link_idx=8 maps to (5,14)
  link_idx=9 maps to (6,15)
  link_idx=12 maps to (18,20)
[INFO] Per-client link index sequences (client -> server and server -> client)
  client 0 c2s: [0,1]  s2c: [1,0]
  client 1 c2s: [2,3,4,1]  s2c: [1,4,3,2]
  client 2 c2s: [5,3,4,1]  s2c: [1,4,3,5]
  client 3 c2s: [6,7,4,1]  s2c: [1,4,7,6]
  client 4 c2s: [8,7,4,1]  s2c: [1,4,7,8]
  client 5 c2s: [9,10,11,12,4,1]  s2c: [1,4,12,11,10,9]
  client 6 c2s: [13,10,11,12,4,1]  s2c: [1,4,12,11,10,13]
  client 7 c2s: [14,15,11,12,4,1]  s2c: [1,4,12,11,15,14]
  client 8 c2s: [16,15,11,12,4,1]  s2c: [1,4,12,11,15,16]
  client 9 c2s: [17,18,11,12,4,1]  s2c: [1,4,12,11,18,17]
  client 10 c2s: [19,18,11,12,4,1]  s2c: [1,4,12,11,18,19]
Loading M4 ML models for HERD network prediction...
[INFO] Overriding n_links with computed value from routes: 20
[INFO] Loading models from /data2/om/m4/testbed/models_v4
[INFO] All models loaded and optimized for inference.
[INFO] M4 tensors initialized for max 28600 HERD flows with per-flow parameters
M4 ML models and tensors loaded successfully for HERD prediction service
ML STATE: flow_id=0 size=17B, active_flows=1, params=[0,0,...,0], slowdown=1, ideal_fct=6013.6ns, predicted_fct=6013.6ns
ML STATE: flow_id=21865 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.3013, ideal_fct=18032.8ns, predicted_fct=239859ns
ML STATE: flow_id=21866 size=10B, active_flows=9, params=[0,0,...,0], slowdown=11.0969, ideal_fct=18008ns, predicted_fct=199833ns
ML STATE: flow_id=21867 size=41B, active_flows=10, params=[0,0,...,0], slowdown=11.2335, ideal_fct=18032.8ns, predicted_fct=202571ns
ML STATE: flow_id=21868 size=10B, active_flows=10, params=[0,0,...,0], slowdown=11.5097, ideal_fct=12008ns, predicted_fct=138208ns
ML STATE: flow_id=21869 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.80698, ideal_fct=263766ns, predicted_fct=476620ns
ML STATE: flow_id=21870 size=17B, active_flows=10, params=[0,0,...,0], slowdown=11.4743, ideal_fct=12013.6ns, predicted_fct=137847ns
ML STATE: flow_id=21871 size=41B, active_flows=10, params=[0,0,...,0], slowdown=9.4152, ideal_fct=12032.8ns, predicted_fct=113291ns
ML STATE: flow_id=21872 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=4.30122, ideal_fct=263766ns, predicted_fct=1.13452e+06ns
ML STATE: flow_id=21873 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.13692, ideal_fct=257766ns, predicted_fct=293060ns
ML STATE: flow_id=21874 size=17B, active_flows=9, params=[0,0,...,0], slowdown=12.2204, ideal_fct=12013.6ns, predicted_fct=146811ns
ML STATE: flow_id=21875 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.5575, ideal_fct=12008ns, predicted_fct=162799ns
ML STATE: flow_id=21876 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.2791, ideal_fct=12032.8ns, predicted_fct=147752ns
ML STATE: flow_id=21877 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.71515, ideal_fct=263766ns, predicted_fct=452399ns
ML STATE: flow_id=21878 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.2191, ideal_fct=18008ns, predicted_fct=238049ns
ML STATE: flow_id=21879 size=10B, active_flows=10, params=[0,0,...,0], slowdown=12.0992, ideal_fct=18008ns, predicted_fct=217882ns
ML STATE: flow_id=21880 size=41B, active_flows=10, params=[0,0,...,0], slowdown=2.22387, ideal_fct=12032.8ns, predicted_fct=26759.3ns
ML STATE: flow_id=21881 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=1.11917, ideal_fct=257766ns, predicted_fct=288485ns
ML STATE: flow_id=21882 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.5113, ideal_fct=12008ns, predicted_fct=162244ns
ML STATE: flow_id=21883 size=17B, active_flows=10, params=[0,0,...,0], slowdown=10.2405, ideal_fct=18013.6ns, predicted_fct=184469ns
ML STATE: flow_id=21884 size=10B, active_flows=10, params=[0,0,...,0], slowdown=11.9141, ideal_fct=12008ns, predicted_fct=143065ns
ML STATE: flow_id=21885 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=4.00022, ideal_fct=263766ns, predicted_fct=1.05512e+06ns
ML STATE: flow_id=21886 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.6739, ideal_fct=12013.6ns, predicted_fct=164273ns
ML STATE: flow_id=21887 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=3.86808, ideal_fct=263766ns, predicted_fct=1.02027e+06ns
ML STATE: flow_id=21888 size=17B, active_flows=10, params=[0,0,...,0], slowdown=6.06702, ideal_fct=18013.6ns, predicted_fct=109289ns
ML STATE: flow_id=21889 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.26544, ideal_fct=257766ns, predicted_fct=326187ns
ML STATE: flow_id=21890 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=2.11136, ideal_fct=257766ns, predicted_fct=544238ns
ML STATE: flow_id=21891 size=41B, active_flows=10, params=[0,0,...,0], slowdown=5.84717, ideal_fct=18032.8ns, predicted_fct=105441ns
ML STATE: flow_id=21892 size=41B, active_flows=9, params=[0,0,...,0], slowdown=4.00719, ideal_fct=18032.8ns, predicted_fct=72260.9ns
ML STATE: flow_id=21893 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.6611, ideal_fct=12032.8ns, predicted_fct=164381ns
ML STATE: flow_id=21894 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.3623, ideal_fct=12013.6ns, predicted_fct=160529ns
ML STATE: flow_id=21895 size=17B, active_flows=10, params=[0,0,...,0], slowdown=8.69082, ideal_fct=18013.6ns, predicted_fct=156553ns
ML STATE: flow_id=21896 size=10B, active_flows=10, params=[0,0,...,0], slowdown=10.7104, ideal_fct=18008ns, predicted_fct=192874ns
ML STATE: flow_id=21897 size=10B, active_flows=10, params=[0,0,...,0], slowdown=6.89992, ideal_fct=18008ns, predicted_fct=124254ns
ML STATE: flow_id=21898 size=10B, active_flows=9, params=[0,0,...,0], slowdown=1.34601, ideal_fct=12008ns, predicted_fct=16162.9ns
ML STATE: flow_id=21899 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.8941, ideal_fct=12032.8ns, predicted_fct=167184ns
ML STATE: flow_id=21900 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=1.0966, ideal_fct=257766ns, predicted_fct=282666ns
ML STATE: flow_id=21901 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.7773, ideal_fct=18032.8ns, predicted_fct=248444ns
ML STATE: flow_id=21902 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=3.6183, ideal_fct=263766ns, predicted_fct=954386ns
ML STATE: flow_id=21903 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.4271, ideal_fct=12013.6ns, predicted_fct=161307ns
ML STATE: flow_id=21904 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.62825, ideal_fct=263766ns, predicted_fct=429477ns
ML STATE: flow_id=21905 size=10B, active_flows=10, params=[0,0,...,0], slowdown=2.18619, ideal_fct=12008ns, predicted_fct=26251.8ns
ML STATE: flow_id=21906 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=1.04418, ideal_fct=257766ns, predicted_fct=269155ns
ML STATE: flow_id=21907 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.8366, ideal_fct=12032.8ns, predicted_fct=166493ns
ML STATE: flow_id=21908 size=17B, active_flows=10, params=[0,0,...,0], slowdown=4.04967, ideal_fct=12013.6ns, predicted_fct=48651.1ns
ML STATE: flow_id=21909 size=10B, active_flows=10, params=[0,0,...,0], slowdown=10.3671, ideal_fct=18008ns, predicted_fct=186691ns
ML STATE: flow_id=21910 size=17B, active_flows=10, params=[0,0,...,0], slowdown=12.489, ideal_fct=12013.6ns, predicted_fct=150038ns
ML STATE: flow_id=21911 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.8423, ideal_fct=12032.8ns, predicted_fct=154529ns
ML STATE: flow_id=21912 size=10B, active_flows=10, params=[0,0,...,0], slowdown=1.66247, ideal_fct=12008ns, predicted_fct=19963ns
ML STATE: flow_id=21913 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.04896, ideal_fct=257766ns, predicted_fct=270386ns
ML STATE: flow_id=21914 size=41B, active_flows=10, params=[0,0,...,0], slowdown=3.78336, ideal_fct=12032.8ns, predicted_fct=45524.4ns
ML STATE: flow_id=21915 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=4.71995, ideal_fct=263766ns, predicted_fct=1.24496e+06ns
ML STATE: flow_id=21916 size=17B, active_flows=9, params=[0,0,...,0], slowdown=13.7594, ideal_fct=12013.6ns, predicted_fct=165300ns
ML STATE: flow_id=21917 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.7389, ideal_fct=12008ns, predicted_fct=164976ns
ML STATE: flow_id=21918 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.6915, ideal_fct=18013.6ns, predicted_fct=246632ns
ML STATE: flow_id=21919 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.5238, ideal_fct=18013.6ns, predicted_fct=243612ns
ML STATE: flow_id=21920 size=10B, active_flows=10, params=[0,0,...,0], slowdown=8.58773, ideal_fct=12008ns, predicted_fct=103121ns
ML STATE: flow_id=21921 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=2.24165, ideal_fct=257766ns, predicted_fct=577822ns
ML STATE: flow_id=21922 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=1.02109, ideal_fct=257766ns, predicted_fct=263203ns
ML STATE: flow_id=21923 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.7442, ideal_fct=12032.8ns, predicted_fct=165381ns
ML STATE: flow_id=21924 size=17B, active_flows=10, params=[0,0,...,0], slowdown=10.6292, ideal_fct=12013.6ns, predicted_fct=127694ns
ML STATE: flow_id=21925 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.6131, ideal_fct=18013.6ns, predicted_fct=245220ns
ML STATE: flow_id=21926 size=17B, active_flows=10, params=[0,0,...,0], slowdown=9.26839, ideal_fct=18013.6ns, predicted_fct=166957ns
ML STATE: flow_id=21927 size=41B, active_flows=9, params=[0,0,...,0], slowdown=6.95339, ideal_fct=18032.8ns, predicted_fct=125389ns
ML STATE: flow_id=21928 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.4617, ideal_fct=18032.8ns, predicted_fct=242752ns
ML STATE: flow_id=21929 size=41B, active_flows=10, params=[0,0,...,0], slowdown=4.1297, ideal_fct=12032.8ns, predicted_fct=49691.9ns
ML STATE: flow_id=21930 size=10B, active_flows=10, params=[0,0,...,0], slowdown=12.4489, ideal_fct=12008ns, predicted_fct=149486ns
ML STATE: flow_id=21931 size=10B, active_flows=9, params=[0,0,...,0], slowdown=4.39824, ideal_fct=12008ns, predicted_fct=52814.1ns
ML STATE: flow_id=21932 size=10B, active_flows=9, params=[0,0,...,0], slowdown=13.5623, ideal_fct=18008ns, predicted_fct=244230ns
ML STATE: flow_id=21933 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.8636, ideal_fct=18032.8ns, predicted_fct=231967ns
ML STATE: flow_id=21934 size=17B, active_flows=10, params=[0,0,...,0], slowdown=8.48238, ideal_fct=12013.6ns, predicted_fct=101904ns
ML STATE: flow_id=21935 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=1.05544, ideal_fct=257766ns, predicted_fct=272056ns
ML STATE: flow_id=21936 size=41B, active_flows=10, params=[0,0,...,0], slowdown=11.2371, ideal_fct=18032.8ns, predicted_fct=202635ns
ML STATE: flow_id=21937 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.05031, ideal_fct=257766ns, predicted_fct=270734ns
ML STATE: flow_id=21938 size=17B, active_flows=10, params=[0,0,...,0], slowdown=12.139, ideal_fct=18013.6ns, predicted_fct=218666ns
ML STATE: flow_id=21939 size=10B, active_flows=10, params=[0,0,...,0], slowdown=11.6717, ideal_fct=18008ns, predicted_fct=210184ns
ML STATE: flow_id=21940 size=41B, active_flows=10, params=[0,0,...,0], slowdown=7.21827, ideal_fct=12032.8ns, predicted_fct=86856.1ns
ML STATE: flow_id=21941 size=10B, active_flows=10, params=[0,0,...,0], slowdown=1.6548, ideal_fct=12008ns, predicted_fct=19870.8ns
ML STATE: flow_id=21942 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=2.81229, ideal_fct=263766ns, predicted_fct=741788ns
ML STATE: flow_id=21943 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.9579, ideal_fct=18008ns, predicted_fct=251354ns
ML STATE: flow_id=21944 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=1.14803, ideal_fct=257766ns, predicted_fct=295923ns
ML STATE: flow_id=21945 size=10B, active_flows=10, params=[0,0,...,0], slowdown=12.5448, ideal_fct=18008ns, predicted_fct=225906ns
ML STATE: flow_id=21946 size=17B, active_flows=10, params=[0,0,...,0], slowdown=3.3254, ideal_fct=12013.6ns, predicted_fct=39950ns
ML STATE: flow_id=21947 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.6932, ideal_fct=12013.6ns, predicted_fct=164505ns
ML STATE: flow_id=21948 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=2.45089, ideal_fct=263766ns, predicted_fct=646464ns
ML STATE: flow_id=21949 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.5622, ideal_fct=18032.8ns, predicted_fct=244564ns
ML STATE: flow_id=21950 size=17B, active_flows=9, params=[0,0,...,0], slowdown=5.37362, ideal_fct=12013.6ns, predicted_fct=64556.5ns
ML STATE: flow_id=21951 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.1198, ideal_fct=12032.8ns, predicted_fct=145835ns
ML STATE: flow_id=21952 size=41B, active_flows=10, params=[0,0,...,0], slowdown=3.8166, ideal_fct=12032.8ns, predicted_fct=45924.4ns
ML STATE: flow_id=21953 size=307208B, active_flows=8, params=[1,1,...,1], slowdown=1.43471, ideal_fct=263766ns, predicted_fct=378429ns
ML STATE: flow_id=21954 size=41B, active_flows=9, params=[0,0,...,0], slowdown=13.6608, ideal_fct=12032.8ns, predicted_fct=164377ns
ML STATE: flow_id=21955 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.6734, ideal_fct=12008ns, predicted_fct=164191ns
ML STATE: flow_id=21956 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=3.61744, ideal_fct=263766ns, predicted_fct=954159ns
ML STATE: flow_id=21957 size=10B, active_flows=10, params=[0,0,...,0], slowdown=8.38124, ideal_fct=12008ns, predicted_fct=100642ns
ML STATE: flow_id=21958 size=17B, active_flows=10, params=[0,0,...,0], slowdown=7.15234, ideal_fct=12013.6ns, predicted_fct=85925.4ns
ML STATE: flow_id=21959 size=10B, active_flows=10, params=[0,0,...,0], slowdown=6.5654, ideal_fct=18008ns, predicted_fct=118230ns
ML STATE: flow_id=21960 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.05561, ideal_fct=257766ns, predicted_fct=272100ns
ML STATE: flow_id=21961 size=41B, active_flows=10, params=[0,0,...,0], slowdown=8.02183, ideal_fct=12032.8ns, predicted_fct=96525.1ns
ML STATE: flow_id=21962 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=1.15073, ideal_fct=257766ns, predicted_fct=296620ns
ML STATE: flow_id=21963 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.7781, ideal_fct=12008ns, predicted_fct=165447ns
ML STATE: flow_id=21964 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.78483, ideal_fct=263766ns, predicted_fct=470779ns
ML STATE: flow_id=21965 size=10B, active_flows=10, params=[0,0,...,0], slowdown=4.72531, ideal_fct=12008ns, predicted_fct=56741.5ns
ML STATE: flow_id=21966 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.22826, ideal_fct=257766ns, predicted_fct=316604ns
ML STATE: flow_id=21967 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.06254, ideal_fct=257766ns, predicted_fct=273886ns
ML STATE: flow_id=21968 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.9441, ideal_fct=18013.6ns, predicted_fct=251184ns
ML STATE: flow_id=21969 size=17B, active_flows=10, params=[0,0,...,0], slowdown=10.9798, ideal_fct=18013.6ns, predicted_fct=197785ns
ML STATE: flow_id=21970 size=17B, active_flows=10, params=[0,0,...,0], slowdown=10.5946, ideal_fct=12013.6ns, predicted_fct=127279ns
ML STATE: flow_id=21971 size=17B, active_flows=10, params=[0,0,...,0], slowdown=4.32545, ideal_fct=12013.6ns, predicted_fct=51964.2ns
ML STATE: flow_id=21972 size=17B, active_flows=10, params=[0,0,...,0], slowdown=12.841, ideal_fct=18013.6ns, predicted_fct=231313ns
ML STATE: flow_id=21973 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.2978, ideal_fct=18013.6ns, predicted_fct=239542ns
ML STATE: flow_id=21974 size=41B, active_flows=10, params=[0,0,...,0], slowdown=5.63712, ideal_fct=12032.8ns, predicted_fct=67830.3ns
ML STATE: flow_id=21975 size=41B, active_flows=10, params=[0,0,...,0], slowdown=10.0053, ideal_fct=12032.8ns, predicted_fct=120392ns
ML STATE: flow_id=21976 size=41B, active_flows=10, params=[0,0,...,0], slowdown=6.66273, ideal_fct=18032.8ns, predicted_fct=120148ns
ML STATE: flow_id=21977 size=10B, active_flows=9, params=[0,0,...,0], slowdown=11.0715, ideal_fct=12008ns, predicted_fct=132946ns
ML STATE: flow_id=21978 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.7218, ideal_fct=18032.8ns, predicted_fct=247443ns
ML STATE: flow_id=21979 size=17B, active_flows=10, params=[0,0,...,0], slowdown=12.9585, ideal_fct=12013.6ns, predicted_fct=155678ns
ML STATE: flow_id=21980 size=17B, active_flows=10, params=[0,0,...,0], slowdown=9.77386, ideal_fct=12013.6ns, predicted_fct=117419ns
ML STATE: flow_id=21981 size=10B, active_flows=10, params=[0,0,...,0], slowdown=5.94352, ideal_fct=12008ns, predicted_fct=71369.7ns
ML STATE: flow_id=21982 size=17B, active_flows=10, params=[0,0,...,0], slowdown=9.75802, ideal_fct=18013.6ns, predicted_fct=175777ns
ML STATE: flow_id=21983 size=10B, active_flows=10, params=[0,0,...,0], slowdown=8.04407, ideal_fct=18008ns, predicted_fct=144858ns
ML STATE: flow_id=21984 size=41B, active_flows=10, params=[0,0,...,0], slowdown=9.61246, ideal_fct=18032.8ns, predicted_fct=173340ns
ML STATE: flow_id=21985 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=1.09583, ideal_fct=257766ns, predicted_fct=282468ns
ML STATE: flow_id=21986 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.0124, ideal_fct=18032.8ns, predicted_fct=216618ns
ML STATE: flow_id=21987 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.62475, ideal_fct=257766ns, predicted_fct=418806ns
ML STATE: flow_id=21988 size=41B, active_flows=10, params=[0,0,...,0], slowdown=10.7068, ideal_fct=12032.8ns, predicted_fct=128832ns
ML STATE: flow_id=21989 size=41B, active_flows=10, params=[0,0,...,0], slowdown=9.56011, ideal_fct=12032.8ns, predicted_fct=115035ns
ML STATE: flow_id=21990 size=307208B, active_flows=9, params=[1,1,...,1], slowdown=4.10582, ideal_fct=263766ns, predicted_fct=1.08298e+06ns
ML STATE: flow_id=21991 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.7732, ideal_fct=18008ns, predicted_fct=248028ns
ML STATE: flow_id=21992 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.1871, ideal_fct=18032.8ns, predicted_fct=219767ns
ML STATE: flow_id=21993 size=10B, active_flows=8, params=[0,0,...,0], slowdown=6.27541, ideal_fct=12008ns, predicted_fct=75355.1ns
ML STATE: flow_id=21994 size=10B, active_flows=9, params=[0,0,...,0], slowdown=13.0076, ideal_fct=12008ns, predicted_fct=156195ns
ML STATE: flow_id=21995 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.1496, ideal_fct=18008ns, predicted_fct=236798ns
ML STATE: flow_id=21996 size=17B, active_flows=9, params=[0,0,...,0], slowdown=7.56679, ideal_fct=18013.6ns, predicted_fct=136305ns
ML STATE: flow_id=21997 size=10B, active_flows=10, params=[0,0,...,0], slowdown=10.2993, ideal_fct=18008ns, predicted_fct=185470ns
ML STATE: flow_id=21998 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.15765, ideal_fct=257766ns, predicted_fct=298402ns
ML STATE: flow_id=21999 size=17B, active_flows=10, params=[0,0,...,0], slowdown=4.65866, ideal_fct=12013.6ns, predicted_fct=55967.3ns
ML STATE: flow_id=22000 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.03047, ideal_fct=257766ns, predicted_fct=265621ns
ML STATE: flow_id=22001 size=41B, active_flows=10, params=[0,0,...,0], slowdown=7.67987, ideal_fct=12032.8ns, predicted_fct=92410.4ns
ML STATE: flow_id=22002 size=10B, active_flows=9, params=[0,0,...,0], slowdown=11.5717, ideal_fct=18008ns, predicted_fct=208383ns
ML STATE: flow_id=22003 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.8406, ideal_fct=18032.8ns, predicted_fct=231552ns
ML STATE: flow_id=22004 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=2.22841, ideal_fct=263766ns, predicted_fct=587780ns
ML STATE: flow_id=22005 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.79565, ideal_fct=263766ns, predicted_fct=473633ns
ML STATE: flow_id=22006 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=2.07926, ideal_fct=263766ns, predicted_fct=548439ns
ML STATE: flow_id=22007 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.7237, ideal_fct=12013.6ns, predicted_fct=164871ns
ML STATE: flow_id=22008 size=10B, active_flows=10, params=[0,0,...,0], slowdown=10.7741, ideal_fct=12008ns, predicted_fct=129375ns
ML STATE: flow_id=22009 size=17B, active_flows=10, params=[0,0,...,0], slowdown=1.757, ideal_fct=12013.6ns, predicted_fct=21107.9ns
ML STATE: flow_id=22010 size=41B, active_flows=10, params=[0,0,...,0], slowdown=5.77883, ideal_fct=12032.8ns, predicted_fct=69535.5ns
ML STATE: flow_id=22011 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=3.36511, ideal_fct=263766ns, predicted_fct=887602ns
ML STATE: flow_id=22012 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.41725, ideal_fct=257766ns, predicted_fct=365321ns
ML STATE: flow_id=22013 size=17B, active_flows=9, params=[0,0,...,0], slowdown=13.2092, ideal_fct=12013.6ns, predicted_fct=158691ns
ML STATE: flow_id=22014 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.9536, ideal_fct=12032.8ns, predicted_fct=155868ns
ML STATE: flow_id=22015 size=10B, active_flows=10, params=[0,0,...,0], slowdown=12.7609, ideal_fct=18008ns, predicted_fct=229797ns
ML STATE: flow_id=22016 size=10B, active_flows=10, params=[0,0,...,0], slowdown=6.27458, ideal_fct=12008ns, predicted_fct=75345.2ns
ML STATE: flow_id=22017 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.44728, ideal_fct=257766ns, predicted_fct=373061ns
ML STATE: flow_id=22018 size=41B, active_flows=9, params=[0,0,...,0], slowdown=1.9395, ideal_fct=12032.8ns, predicted_fct=23337.6ns
ML STATE: flow_id=22019 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.5777, ideal_fct=12008ns, predicted_fct=163041ns
ML STATE: flow_id=22020 size=10B, active_flows=10, params=[0,0,...,0], slowdown=9.92523, ideal_fct=12008ns, predicted_fct=119182ns
ML STATE: flow_id=22021 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.65136, ideal_fct=263766ns, predicted_fct=435574ns
ML STATE: flow_id=22022 size=17B, active_flows=10, params=[0,0,...,0], slowdown=5.2897, ideal_fct=18013.6ns, predicted_fct=95286.5ns
ML STATE: flow_id=22023 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.03664, ideal_fct=257766ns, predicted_fct=267210ns
ML STATE: flow_id=22024 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.12015, ideal_fct=257766ns, predicted_fct=288737ns
ML STATE: flow_id=22025 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.0217, ideal_fct=12013.6ns, predicted_fct=156438ns
ML STATE: flow_id=22026 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.353, ideal_fct=18013.6ns, predicted_fct=240535ns
ML STATE: flow_id=22027 size=17B, active_flows=10, params=[0,0,...,0], slowdown=13.8967, ideal_fct=18013.6ns, predicted_fct=250329ns
ML STATE: flow_id=22028 size=41B, active_flows=10, params=[0,0,...,0], slowdown=8.88479, ideal_fct=18032.8ns, predicted_fct=160218ns
ML STATE: flow_id=22029 size=17B, active_flows=10, params=[0,0,...,0], slowdown=1.77271, ideal_fct=12013.6ns, predicted_fct=21296.7ns
ML STATE: flow_id=22030 size=41B, active_flows=10, params=[0,0,...,0], slowdown=9.49418, ideal_fct=12032.8ns, predicted_fct=114242ns
ML STATE: flow_id=22031 size=41B, active_flows=10, params=[0,0,...,0], slowdown=11.2953, ideal_fct=12032.8ns, predicted_fct=135914ns
ML STATE: flow_id=22032 size=10B, active_flows=10, params=[0,0,...,0], slowdown=7.36005, ideal_fct=18008ns, predicted_fct=132540ns
ML STATE: flow_id=22033 size=17B, active_flows=10, params=[0,0,...,0], slowdown=9.96919, ideal_fct=12013.6ns, predicted_fct=119766ns
ML STATE: flow_id=22034 size=17B, active_flows=9, params=[0,0,...,0], slowdown=7.56524, ideal_fct=18013.6ns, predicted_fct=136277ns
ML STATE: flow_id=22035 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.9759, ideal_fct=18032.8ns, predicted_fct=233991ns
ML STATE: flow_id=22036 size=17B, active_flows=9, params=[0,0,...,0], slowdown=13.0382, ideal_fct=12013.6ns, predicted_fct=156636ns
ML STATE: flow_id=22037 size=41B, active_flows=10, params=[0,0,...,0], slowdown=10.9845, ideal_fct=18032.8ns, predicted_fct=198082ns
ML STATE: flow_id=22038 size=10B, active_flows=10, params=[0,0,...,0], slowdown=11.1557, ideal_fct=12008ns, predicted_fct=133958ns
ML STATE: flow_id=22039 size=10B, active_flows=10, params=[0,0,...,0], slowdown=6.06704, ideal_fct=12008ns, predicted_fct=72853ns
ML STATE: flow_id=22040 size=17B, active_flows=10, params=[0,0,...,0], slowdown=11.55, ideal_fct=18013.6ns, predicted_fct=208058ns
ML STATE: flow_id=22041 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.72877, ideal_fct=263766ns, predicted_fct=455992ns
ML STATE: flow_id=22042 size=41B, active_flows=10, params=[0,0,...,0], slowdown=9.68105, ideal_fct=12032.8ns, predicted_fct=116490ns
